-0.3748,0.0725,-0.0487,0.0045,-0.0049,0.0005,-0.0004
-0.3740,-0.0035,-0.0484,-0.0060,-0.0052,-0.0006,-0.0005
-0.2628,0.0004,-0.0925,-0.0001,-0.0094,-0.0001,-0.0005
-0.3272,0.0166,-0.0673,0.0046,-0.0067,0.0004,-0.0006
-0.3663,-0.0431,-0.0536,-0.0045,-0.0043,-0.0004,-0.0002
-0.3612,0.0164,-0.0559,0.0026,-0.0043,0.0002,-0.0002
-0.3629,-0.0050,-0.0543,-0.0025,-0.0047,-0.0002,-0.0004
-0.3509,0.0039,-0.0617,0.0026,-0.0035,0.0001,-0.0001
-0.2745,0.0005,-0.0871,-0.0016,-0.0092,-0.0002,-0.0008
-0.4094,0.0285,-0.0372,0.0009,-0.0023,0.0001,-0.0001
-0.3785,-0.0223,-0.0468,-0.0039,-0.0049,-0.0004,-0.0006
-0.2935,-0.0007,-0.0807,0.0022,-0.0080,0.0003,-0.0006
-0.3908,0.0380,-0.0452,0.0058,-0.0026,0.0003,-0.0001
-0.3024,0.0029,-0.0799,0.0063,-0.0060,0.0006,-0.0002
-0.3991,-0.0188,-0.0418,0.0001,-0.0023,-0.0000,-0.0000
-0.2910,-0.0026,-0.0818,-0.0080,-0.0080,-0.0011,-0.0005
-0.3080,-0.0063,-0.0756,-0.0089,-0.0071,-0.0009,-0.0004
-0.3769,0.0316,-0.0512,0.0061,-0.0027,0.0003,-0.0000
-0.3880,-0.0628,-0.0443,-0.0072,-0.0039,-0.0005,-0.0003
-0.3259,-0.0175,-0.0679,-0.0037,-0.0068,-0.0003,-0.0005
-0.3530,0.0037,-0.0581,0.0020,-0.0051,0.0002,-0.0004
-0.2508,0.0019,-0.0949,-0.0056,-0.0114,-0.0008,-0.0007
-0.2653,0.0056,-0.0875,0.0064,-0.0117,0.0009,-0.0010
-0.3918,-0.0634,-0.0412,-0.0014,-0.0047,-0.0003,-0.0005
-0.2778,0.0015,-0.0876,-0.0086,-0.0083,-0.0010,-0.0004
-0.3931,-0.0421,-0.0408,-0.0059,-0.0046,-0.0005,-0.0005
-0.2963,-0.0012,-0.0793,0.0002,-0.0079,0.0001,-0.0007
-0.3383,0.0012,-0.0657,0.0024,-0.0047,0.0002,-0.0002
-0.2967,0.0013,-0.0815,0.0005,-0.0067,0.0000,-0.0003
-0.2538,0.0019,-0.0924,0.0004,-0.0120,-0.0003,-0.0009
-0.2543,0.0053,-0.0939,-0.0095,-0.0110,-0.0014,-0.0007
-0.2510,0.0020,-0.0948,-0.0043,-0.0113,-0.0010,-0.0008
-0.3920,-0.0007,-0.0456,-0.0006,-0.0019,-0.0000,0.0000
-0.2792,-0.0007,-0.0873,0.0022,-0.0080,0.0003,-0.0004
-0.2483,0.0015,-0.0975,-0.0022,-0.0105,-0.0003,-0.0005
-0.2598,0.0017,-0.0926,-0.0032,-0.0101,-0.0003,-0.0007
-0.2899,0.0043,-0.0825,0.0076,-0.0080,0.0009,-0.0004
-0.2491,0.0016,-0.0965,-0.0021,-0.0108,-0.0002,-0.0007
-0.3730,-0.0001,-0.0501,0.0023,-0.0045,0.0002,-0.0004
-0.3583,-0.0175,-0.0588,-0.0059,-0.0033,-0.0003,-0.0001
-0.2886,0.0028,-0.0817,0.0076,-0.0087,0.0009,-0.0006
-0.4003,-0.0628,-0.0371,-0.0066,-0.0049,-0.0006,-0.0005
-0.3971,-0.0048,-0.0393,0.0030,-0.0044,0.0002,-0.0004
-0.2917,-0.0038,-0.0826,-0.0077,-0.0074,-0.0008,-0.0003
-0.2564,-0.0004,-0.0942,0.0008,-0.0102,0.0002,-0.0006
-0.2684,0.0002,-0.0880,0.0071,-0.0105,0.0010,-0.0009
-0.3809,0.0379,-0.0475,0.0053,-0.0040,0.0004,-0.0002
-0.2953,-0.0004,-0.0796,-0.0043,-0.0081,-0.0005,-0.0006
-0.3087,0.0044,-0.0759,-0.0021,-0.0067,-0.0003,-0.0004
-0.3737,-0.0423,-0.0501,-0.0052,-0.0044,-0.0004,-0.0003
-0.3462,-0.0004,-0.0635,0.0015,-0.0038,0.0001,-0.0001
-0.3267,-0.0101,-0.0678,-0.0105,-0.0066,-0.0011,-0.0005
-0.3702,0.0463,-0.0523,0.0057,-0.0040,0.0004,-0.0002
-0.4020,0.0749,-0.0396,0.0039,-0.0030,0.0003,-0.0002
-0.3641,-0.0348,-0.0529,-0.0001,-0.0052,0.0001,-0.0005
-0.3207,0.0081,-0.0695,0.0010,-0.0071,-0.0001,-0.0007
-0.3213,-0.0051,-0.0702,-0.0016,-0.0066,-0.0002,-0.0005
-0.3780,-0.0213,-0.0481,-0.0043,-0.0044,-0.0003,-0.0003
-0.3880,0.0351,-0.0440,0.0038,-0.0041,0.0003,-0.0003
-0.3031,-0.0014,-0.0759,-0.0105,-0.0081,-0.0014,-0.0007
-0.3275,0.0178,-0.0673,0.0040,-0.0066,0.0004,-0.0005
-0.4155,-0.0689,-0.0354,-0.0040,-0.0017,-0.0002,-0.0000
-0.4226,-0.0487,-0.0296,-0.0030,-0.0034,-0.0003,-0.0002
-0.4122,0.0189,-0.0340,-0.0001,-0.0036,0.0001,-0.0003
-0.4000,0.0071,-0.0403,0.0019,-0.0031,0.0001,-0.0001
-0.3854,-0.0222,-0.0439,-0.0051,-0.0049,-0.0004,-0.0005
-0.3373,0.0101,-0.0664,0.0049,-0.0045,0.0004,-0.0002
-0.3547,-0.0551,-0.0562,-0.0038,-0.0059,-0.0004,-0.0005
-0.3997,0.0317,-0.0393,0.0015,-0.0038,0.0002,-0.0002
-0.2616,0.0037,-0.0924,-0.0086,-0.0099,-0.0012,-0.0006
-0.2923,0.0001,-0.0816,0.0077,-0.0078,0.0009,-0.0005
-0.2477,-0.0003,-0.0960,0.0004,-0.0116,0.0002,-0.0008
-0.3169,-0.0120,-0.0707,-0.0084,-0.0076,-0.0008,-0.0006
-0.3851,0.0078,-0.0449,-0.0022,-0.0043,-0.0001,-0.0003
-0.3233,-0.0105,-0.0717,-0.0047,-0.0052,-0.0004,-0.0002
-0.2843,-0.0002,-0.0830,-0.0064,-0.0090,-0.0006,-0.0007
-0.3019,-0.0042,-0.0796,-0.0069,-0.0064,-0.0006,-0.0003
-0.3288,-0.0127,-0.0673,-0.0049,-0.0063,-0.0004,-0.0004
-0.3709,-0.0096,-0.0501,0.0010,-0.0050,0.0001,-0.0005
-0.3941,-0.0306,-0.0442,-0.0046,-0.0023,-0.0002,-0.0000
-0.2514,-0.0002,-0.0941,0.0007,-0.0117,0.0001,-0.0008
-0.3629,0.0293,-0.0531,0.0091,-0.0055,0.0008,-0.0005
-0.2728,0.0013,-0.0868,-0.0082,-0.0100,-0.0010,-0.0008
-0.3409,-0.0008,-0.0624,0.0054,-0.0059,0.0005,-0.0005
-0.2471,0.0013,-0.0968,-0.0015,-0.0110,-0.0002,-0.0009
-0.3133,-0.0060,-0.0720,-0.0084,-0.0076,-0.0010,-0.0007
-0.3900,0.0042,-0.0417,-0.0005,-0.0049,-0.0000,-0.0005
-0.3545,-0.0410,-0.0576,-0.0064,-0.0052,-0.0006,-0.0003
-0.2681,-0.0021,-0.0880,0.0025,-0.0105,0.0007,-0.0009
-0.3393,0.0183,-0.0632,0.0024,-0.0059,0.0002,-0.0004
-0.2749,-0.0006,-0.0863,-0.0060,-0.0098,-0.0006,-0.0007
-0.4064,-0.0042,-0.0345,0.0019,-0.0047,0.0001,-0.0006
-0.3104,-0.0086,-0.0750,-0.0087,-0.0068,-0.0009,-0.0004
-0.3029,-0.0005,-0.0777,0.0009,-0.0072,0.0001,-0.0005
-0.4026,0.0358,-0.0401,0.0033,-0.0024,0.0002,-0.0001
-0.3649,-0.0003,-0.0558,-0.0005,-0.0033,-0.0000,-0.0001
-0.2596,-0.0005,-0.0912,0.0027,-0.0110,0.0005,-0.0009
-0.3043,-0.0065,-0.0778,-0.0079,-0.0068,-0.0008,-0.0003
-0.2830,-0.0018,-0.0844,-0.0063,-0.0087,-0.0008,-0.0006
-0.2751,0.0006,-0.0876,0.0039,-0.0090,0.0005,-0.0005
-0.3307,0.0076,-0.0689,0.0034,-0.0049,0.0002,-0.0002
-0.4024,0.0517,-0.0394,0.0063,-0.0030,0.0004,-0.0002
-0.3411,0.0086,-0.0655,0.0049,-0.0040,0.0003,-0.0001
-0.2530,-0.0044,-0.0966,0.0067,-0.0098,0.0009,-0.0005
-0.2560,-0.0007,-0.0937,0.0023,-0.0106,0.0004,-0.0007
-0.3952,-0.0606,-0.0430,-0.0042,-0.0027,-0.0003,-0.0001
-0.3570,0.0286,-0.0578,0.0075,-0.0043,0.0005,-0.0002
-0.2880,-0.0019,-0.0835,-0.0095,-0.0079,-0.0011,-0.0004
-0.3269,-0.0055,-0.0701,-0.0051,-0.0052,-0.0004,-0.0002
-0.3600,-0.0240,-0.0546,-0.0033,-0.0053,-0.0002,-0.0005
-0.3497,0.0215,-0.0596,0.0087,-0.0053,0.0007,-0.0003
-0.4173,-0.0327,-0.0313,-0.0025,-0.0038,-0.0002,-0.0003
-0.2550,0.0025,-0.0946,-0.0054,-0.0104,-0.0009,-0.0007
-0.2968,-0.0055,-0.0786,-0.0035,-0.0083,-0.0004,-0.0006
-0.3677,-0.0340,-0.0547,-0.0070,-0.0032,-0.0004,-0.0001
-0.2596,0.0009,-0.0891,0.0075,-0.0123,0.0009,-0.0011
-0.3972,0.0180,-0.0417,0.0006,-0.0030,0.0001,-0.0001
-0.2771,0.0006,-0.0863,0.0090,-0.0092,0.0012,-0.0006
-0.3880,0.0618,-0.0446,0.0035,-0.0038,0.0003,-0.0002
-0.3511,-0.0308,-0.0596,-0.0052,-0.0049,-0.0004,-0.0003
-0.3500,0.0168,-0.0611,0.0076,-0.0042,0.0005,-0.0002
-0.3998,0.0517,-0.0388,0.0061,-0.0040,0.0005,-0.0003
-0.3329,-0.0149,-0.0660,-0.0071,-0.0060,-0.0006,-0.0004
-0.3999,-0.0478,-0.0420,-0.0052,-0.0020,-0.0002,-0.0000
-0.3804,-0.0177,-0.0490,-0.0051,-0.0032,-0.0003,-0.0001
-0.3904,-0.0323,-0.0446,-0.0016,-0.0030,-0.0001,-0.0001
-0.2668,0.0032,-0.0893,-0.0064,-0.0101,-0.0007,-0.0008
-0.2569,-0.0018,-0.0919,-0.0021,-0.0115,0.0000,-0.0008
-0.2663,0.0019,-0.0906,-0.0075,-0.0096,-0.0011,-0.0006
-0.2786,0.0002,-0.0875,0.0071,-0.0081,0.0008,-0.0004
-0.3264,0.0131,-0.0694,0.0100,-0.0057,0.0009,-0.0003
-0.2888,-0.0076,-0.0814,-0.0074,-0.0090,-0.0008,-0.0006
-0.3640,0.0201,-0.0554,0.0025,-0.0038,0.0002,-0.0002
-0.3710,-0.0120,-0.0530,-0.0046,-0.0033,-0.0003,-0.0001
-0.3301,0.0051,-0.0703,0.0028,-0.0041,0.0002,-0.0001
-0.2772,0.0009,-0.0860,-0.0010,-0.0093,-0.0001,-0.0007
-0.3530,0.0381,-0.0575,0.0033,-0.0055,0.0003,-0.0005
-0.2990,-0.0009,-0.0793,-0.0032,-0.0073,-0.0003,-0.0004
-0.3940,-0.0591,-0.0419,-0.0039,-0.0037,-0.0003,-0.0003
-0.3272,-0.0021,-0.0715,-0.0017,-0.0041,-0.0001,-0.0001
-0.2794,0.0002,-0.0867,0.0086,-0.0084,0.0010,-0.0004
