4.3858,0.0676,7.8573,3.0000,-5.0973,-1.0166,10.6173,1.3750,1.4181,1.0490
4.6891,-0.1414,3.5570,3.0000,-3.3465,-1.4780,3.7676,0.8786,0.7612,0.9555
5.1269,-0.7648,5.8181,3.0000,-5.2841,-2.4637,6.3522,1.1436,0.9709,1.2056
3.0941,-0.7358,4.5029,3.0000,-3.8735,-1.1406,5.1324,0.8679,1.1243,0.9216
5.1020,-0.0759,2.2841,3.0000,-1.1685,-0.8622,3.3996,0.6737,0.8206,0.5717
7.6837,0.2276,5.8184,3.0000,-6.9137,1.4608,4.7230,1.1151,0.9628,1.2384
7.3404,0.7407,2.6852,3.0000,-2.7071,0.0391,2.6633,0.7391,0.7854,0.7391
3.7463,-0.2279,6.3496,3.0000,-6.8852,4.5076,5.8141,1.2998,1.2515,0.8869
1.9229,0.0655,7.2509,3.0000,-7.5156,-2.9940,6.9862,1.1255,1.1793,1.3995
1.3880,0.6438,4.6473,3.0000,-5.0531,1.1350,4.2414,0.9619,1.1275,0.8730
2.0343,0.6445,5.2076,3.0000,-6.1182,0.5549,4.2969,0.8838,1.2778,0.9494
2.8500,0.9968,6.4972,3.0000,-8.0122,2.2599,4.9821,1.1227,1.2465,1.1498
5.0318,0.6425,2.0510,3.0000,-1.7051,-1.2373,2.3968,0.6387,0.6330,0.7050
1.3791,-0.9190,7.5097,3.0000,-6.3358,-5.3679,8.6837,0.9621,1.4018,1.3748
3.8962,-0.9012,3.4595,3.0000,-4.9133,1.3369,2.0056,0.7604,0.7889,1.0009
3.1621,-0.0261,2.0436,3.0000,-1.8997,-1.2356,2.1876,0.5225,0.7110,0.7229
4.0245,0.2489,2.5380,3.0000,-2.5380,-0.5432,2.5380,0.7651,0.6055,0.8147
3.0848,0.4195,4.2894,3.0000,-5.2627,2.7384,3.3161,1.0077,0.7719,1.0581
2.9805,-0.0142,6.9318,3.0000,-8.2556,-3.1624,5.6080,0.9905,1.1274,1.4700
2.4697,0.1837,6.9766,3.0000,-5.5406,-1.1746,8.4127,1.3324,1.1462,1.1630
6.7092,-0.0039,7.9712,3.0000,-10.7271,3.7723,5.2154,1.2008,1.5524,1.1058
5.9672,-0.8662,3.8993,3.0000,-4.2306,1.1497,3.5679,0.9426,0.8930,0.8925
2.3064,-0.8379,3.7726,3.0000,-3.9055,-1.6406,3.6398,0.7453,0.9284,0.9922
1.9126,-0.0982,4.0492,3.0000,-4.6516,0.4171,3.4468,0.8911,0.9002,0.9866
3.1545,0.2021,6.1258,3.0000,-5.4952,-1.8504,6.7564,0.9899,1.2909,1.1196
7.4150,-0.5104,2.9759,3.0000,-1.9676,-0.5413,3.9842,0.8499,0.8473,0.6740
2.3347,-0.6546,5.0730,3.0000,-3.1627,-3.0107,6.9832,1.0855,1.0297,0.9954
5.8539,0.2260,2.6634,3.0000,-2.8905,0.9880,2.4364,0.7946,0.7280,0.7309
5.5968,0.6991,6.3217,3.0000,-6.0583,-2.3673,6.5851,0.9760,1.2708,1.2070
2.7829,0.1053,3.6688,3.0000,-1.9224,-1.3356,5.4151,0.8660,1.0287,0.7261
5.6034,0.2167,6.2706,3.0000,-6.2858,-6.0389,6.2555,1.1017,0.8905,1.4090
6.1107,0.4188,2.3615,3.0000,-2.8710,0.9982,1.8521,0.7192,0.6326,0.7656
6.9898,-0.0061,3.9075,3.0000,-4.4927,2.7637,3.3223,0.9935,0.9929,0.7174
2.3737,-0.3219,3.0869,3.0000,-3.8709,0.8749,2.3029,0.7540,0.8436,0.8277
4.4359,-0.8487,6.6658,3.0000,-6.8623,0.9928,6.4693,1.3116,0.9084,1.3031
1.3434,-0.3017,4.3376,3.0000,-4.9628,1.7879,3.7124,0.9948,0.9303,0.9519
2.9817,0.8373,5.2626,3.0000,-5.7034,4.4394,4.8217,1.2235,1.0200,0.9016
5.6714,-0.0207,7.8013,3.0000,-7.1504,0.8384,8.4521,1.3744,1.2815,1.1980
4.5440,0.3131,4.7465,3.0000,-5.0613,1.2295,4.4317,1.0644,0.9073,1.0322
3.0885,0.8329,4.5400,3.0000,-4.5931,-2.1951,4.4868,0.8668,0.9590,1.1041
2.6524,0.2990,7.6282,3.0000,-7.2182,5.2533,8.0381,1.5178,1.1817,1.0752
3.4216,-0.8789,7.9623,3.0000,-11.0442,4.5010,4.8804,1.2223,1.5785,1.0408
1.3584,-0.5825,5.4816,3.0000,-4.6143,-1.7570,6.3490,1.0644,1.0958,1.0751
3.8213,-0.1532,5.6532,3.0000,-5.0240,-3.2774,6.2823,1.0911,0.9783,1.2047
5.4796,-0.0436,5.6079,3.0000,-4.8036,-3.9647,6.4122,0.9912,1.0697,1.2014
1.6472,0.6118,2.0454,3.0000,-1.8543,1.4603,2.2364,0.8115,0.5307,0.6017
4.2611,0.2475,4.2048,3.0000,-3.6258,-3.1303,4.7838,0.8097,0.9599,1.0487
3.5359,-0.0060,5.1201,3.0000,-5.6498,3.1960,4.5904,1.1610,0.9116,1.0395
7.8460,0.5475,5.3668,3.0000,-6.9006,3.7040,3.8330,1.0991,1.0015,1.0980
4.5628,-0.9908,5.0360,3.0000,-4.2370,-1.9839,5.8351,1.1218,0.8783,1.0845
3.5752,0.6886,2.5232,3.0000,-3.6743,0.9260,1.3721,0.6160,0.8051,0.7607
7.3201,0.0271,7.6371,3.0000,-5.4624,1.4963,9.8117,1.4605,1.3485,0.9541
3.1085,0.4191,3.5233,3.0000,-3.8915,-1.8715,3.1551,0.7790,0.7464,1.0387
6.6152,0.7171,5.1990,3.0000,-4.2551,-1.6381,6.1430,1.0073,1.1212,1.0189
3.6464,-0.8758,7.4545,3.0000,-7.1766,0.0234,7.7324,1.2813,1.2590,1.2324
6.0837,0.8297,6.4390,3.0000,-4.3206,-2.3496,8.5575,1.2332,1.1919,1.0760
2.2164,-0.1353,6.6787,3.0000,-5.9590,0.6017,7.3984,1.2625,1.2230,1.0780
7.0999,-0.3432,4.2694,3.0000,-4.8543,2.0836,3.6846,1.0036,0.9401,0.9094
6.8543,-0.9287,2.2998,3.0000,-2.6989,1.6331,1.9006,0.7609,0.6688,0.6617
7.6866,-0.3402,5.5577,3.0000,-6.2158,3.8244,4.8996,1.2089,1.0070,1.0308
2.2372,-0.7422,2.7287,3.0000,-2.1632,0.4972,3.2941,0.9164,0.6383,0.7000
3.3344,0.7420,2.6159,3.0000,-2.7623,0.5898,2.4695,0.8126,0.5917,0.8093
2.2775,0.8652,2.4807,3.0000,-3.0868,1.0221,1.8745,0.7120,0.7227,0.7416
4.5165,0.2467,5.8999,3.0000,-6.6125,-1.1530,5.1873,1.0578,0.9952,1.2832
7.0702,0.5901,7.6161,3.0000,-11.7000,3.4423,3.5321,1.0549,1.3968,1.3359
6.5280,-0.1703,4.8507,3.0000,-6.5581,1.1213,3.1433,0.8177,1.2618,0.9095
1.5290,-0.2854,3.1338,3.0000,-3.5126,-0.4066,2.7550,0.8165,0.6456,0.9547
1.4077,0.8535,5.8981,3.0000,-5.4998,-0.0821,6.2964,1.2313,0.9502,1.1558
7.3027,0.7296,5.8789,3.0000,-6.0656,0.2846,5.6922,1.1627,1.0001,1.1792
4.6433,0.6122,4.7084,3.0000,-3.5483,-0.4974,5.8686,0.9833,1.1545,0.8352
1.1357,-0.3326,2.9858,3.0000,-1.8730,-0.1415,4.0987,0.8803,0.8638,0.6163
1.8819,-0.1796,4.0078,3.0000,-5.3554,-0.6973,2.6602,0.6938,0.9341,1.0944
3.8537,0.4225,6.2697,3.0000,-4.9100,-3.7283,7.6293,1.0591,1.2011,1.1945
5.4909,-0.8984,3.4111,3.0000,-3.9293,0.0548,2.8928,0.7245,0.9755,0.8336
5.9491,0.8260,2.5724,3.0000,-4.0400,0.9906,1.1048,0.5806,0.8106,0.8022
1.9337,-0.1030,3.1984,3.0000,-2.5268,-1.1567,3.8699,0.7510,0.9218,0.7889
4.1476,0.2886,5.6922,3.0000,-3.7502,0.7570,7.6342,1.2580,1.1844,0.7990
3.6317,-0.2175,6.5256,3.0000,-5.6787,1.9978,7.3725,1.3305,1.1833,0.9920
6.6163,-0.5305,4.2148,3.0000,-5.6264,1.8198,2.8033,0.8903,0.9243,1.0180
3.8732,0.4637,4.1270,3.0000,-3.3646,0.5644,4.8895,0.9745,1.0760,0.7210
2.2844,-0.5889,2.9448,3.0000,-4.2342,1.5824,1.6553,0.7183,0.9423,0.6862
5.7492,-0.2825,7.9341,3.0000,-4.3970,-3.5359,11.4712,1.3787,1.3605,1.1398
2.3127,0.6041,7.9176,3.0000,-6.4525,1.5530,9.3827,1.5866,0.9742,1.2546
2.4926,0.3259,5.7322,3.0000,-5.5274,-0.9199,5.9370,1.0716,1.1135,1.1230
4.2962,-0.8080,2.2430,3.0000,-2.1492,-0.6500,2.3369,0.7109,0.5985,0.7513
5.9240,0.3165,2.0556,3.0000,-2.0297,-1.0011,2.0814,0.5516,0.6912,0.7256
7.3787,-0.3029,6.0379,3.0000,-6.5462,-4.5710,5.5296,0.9449,1.0183,1.3835
5.5092,-0.8288,6.4841,3.0000,-5.8475,2.5859,7.1207,1.3429,1.1509,1.0000
7.5976,0.6854,4.0574,3.0000,-4.1444,-1.3179,3.9705,0.9801,0.6821,1.0757
3.9192,0.7106,6.4617,3.0000,-6.0831,2.3196,6.8403,1.2905,1.2098,0.9923
1.5822,-0.4446,7.9726,3.0000,-8.2885,7.1750,7.6567,1.5485,1.1405,1.1734
5.5665,0.2746,5.2509,3.0000,-4.5529,-1.5746,5.9490,1.0402,1.0644,1.0620
2.0145,-0.7503,5.6706,3.0000,-5.5045,-4.7181,5.8368,0.8561,1.0995,1.2916
1.2861,0.6426,7.9510,3.0000,-8.9326,2.7575,6.9694,1.3130,1.3662,1.2130
7.7496,0.6568,6.6957,3.0000,-4.7249,-1.5304,8.6665,1.3017,1.1822,1.0819
5.4389,-0.0816,2.5733,3.0000,-2.5162,0.5743,2.6304,0.7593,0.8079,0.6395
2.2609,0.6901,4.1922,3.0000,-6.1574,0.2150,2.2270,0.7354,0.8368,1.1949
6.2516,-0.3345,4.7798,3.0000,-6.5453,-0.8433,3.0143,0.8195,0.8446,1.2876
3.9844,-0.7388,7.3516,3.0000,-5.4717,4.1339,9.2315,1.6092,1.0034,1.0411
7.1016,-0.6085,5.4840,3.0000,-3.8891,-3.1995,7.0790,0.9950,1.1610,1.0739
3.7008,-0.9909,6.0113,3.0000,-6.9687,1.3662,5.0540,1.1317,1.0342,1.2152
6.1167,0.2589,3.5666,3.0000,-4.6863,0.7797,2.4470,0.7284,1.0308,0.8231
7.4383,-0.7641,7.3122,3.0000,-7.7623,1.4931,6.8621,1.3101,1.1288,1.2901
1.9809,-0.2870,3.5534,3.0000,-2.5890,-1.8500,4.5177,0.7786,0.9635,0.8530
6.7639,-0.5163,4.0099,3.0000,-4.3750,0.4210,3.6448,0.9008,0.9314,0.9348
2.9827,0.8246,7.1819,3.0000,-7.0135,-0.3272,7.3503,1.2938,1.1161,1.2856
2.4952,0.9289,7.2764,3.0000,-9.5543,4.2140,4.9985,1.2288,1.2268,1.2717
5.6732,-0.2502,3.6473,3.0000,-4.8727,0.4518,2.4220,0.7303,0.9378,0.9535
7.5898,0.0822,3.8948,3.0000,-2.8443,-2.1609,4.9453,0.9014,0.9137,0.9122
3.3848,-0.1409,2.5137,3.0000,-2.5455,0.4908,2.4819,0.7813,0.6734,0.7324
6.7041,-0.6516,6.4889,3.0000,-6.8823,4.0468,6.0954,1.3226,1.0997,1.0827
1.0396,-0.2352,4.5232,3.0000,-3.6077,-3.5565,5.4387,1.0924,0.7355,1.0702
5.6012,0.6382,7.9191,3.0000,-10.0317,-0.1079,5.8065,1.0719,1.3683,1.4213
