-0.2875,-0.0007,-0.0844,0.0039,-0.0074,0.0004,-0.0004
-0.3054,0.0025,-0.0776,0.0061,-0.0067,0.0007,-0.0003
-0.3753,-0.0301,-0.0510,-0.0057,-0.0034,-0.0004,-0.0001
-0.3439,0.0043,-0.0641,0.0033,-0.0041,0.0002,-0.0001
-0.2959,0.0005,-0.0804,-0.0008,-0.0074,0.0002,-0.0006
-0.3794,0.0258,-0.0489,0.0035,-0.0035,0.0002,-0.0002
-0.3551,-0.0133,-0.0596,-0.0051,-0.0037,-0.0004,-0.0001
-0.3305,-0.0080,-0.0672,-0.0063,-0.0059,-0.0005,-0.0004
-0.4518,0.0083,-0.0180,-0.0014,-0.0024,-0.0000,-0.0002
-0.4155,0.0120,-0.0353,0.0017,-0.0018,0.0001,-0.0001
-0.3578,-0.0332,-0.0565,-0.0045,-0.0049,-0.0005,-0.0003
-0.3445,-0.0070,-0.0616,-0.0080,-0.0054,-0.0008,-0.0004
-0.4412,-0.0256,-0.0252,-0.0018,-0.0008,-0.0000,-0.0000
-0.4364,0.0454,-0.0265,0.0029,-0.0014,0.0001,-0.0000
-0.4131,-0.0415,-0.0361,-0.0037,-0.0020,-0.0002,-0.0001
-0.2933,0.0000,-0.0823,-0.0062,-0.0072,-0.0007,-0.0003
-0.3969,-0.0163,-0.0425,-0.0026,-0.0025,-0.0001,-0.0001
-0.3199,-0.0021,-0.0716,-0.0013,-0.0062,-0.0001,-0.0004
-0.4230,-0.0260,-0.0316,0.0023,-0.0020,0.0000,-0.0001
-0.3354,0.0109,-0.0659,0.0053,-0.0054,0.0004,-0.0003
-0.4344,0.0857,-0.0284,0.0028,-0.0007,0.0001,-0.0000
-0.3957,0.0173,-0.0439,0.0021,-0.0020,0.0001,-0.0001
-0.3442,-0.0119,-0.0635,-0.0072,-0.0044,-0.0006,-0.0002
-0.3403,-0.0067,-0.0648,-0.0058,-0.0047,-0.0005,-0.0002
-0.3332,-0.0178,-0.0651,-0.0057,-0.0065,-0.0006,-0.0004
-0.3646,0.0248,-0.0539,0.0063,-0.0045,0.0004,-0.0003
-0.4115,-0.0070,-0.0353,-0.0019,-0.0029,-0.0001,-0.0002
-0.2754,-0.0015,-0.0880,0.0018,-0.0087,0.0001,-0.0004
-0.4237,-0.0248,-0.0326,-0.0021,-0.0011,-0.0001,-0.0000
-0.2756,0.0018,-0.0868,-0.0025,-0.0094,-0.0001,-0.0006
-0.4413,0.0148,-0.0253,-0.0004,-0.0007,0.0000,-0.0000
-0.2986,0.0013,-0.0782,0.0084,-0.0082,0.0009,-0.0005
-0.2721,0.0010,-0.0897,-0.0017,-0.0085,-0.0002,-0.0005
-0.4304,0.0699,-0.0282,0.0017,-0.0020,0.0001,-0.0001
-0.3270,-0.0022,-0.0705,-0.0014,-0.0049,-0.0001,-0.0002
-0.3514,-0.0104,-0.0598,-0.0055,-0.0046,-0.0004,-0.0003
-0.4302,0.0260,-0.0299,0.0001,-0.0010,0.0000,-0.0000
-0.4079,0.0103,-0.0376,0.0046,-0.0025,0.0002,-0.0001
-0.2589,-0.0018,-0.0943,0.0018,-0.0092,0.0002,-0.0007
-0.4398,-0.0324,-0.0237,-0.0034,-0.0022,-0.0001,-0.0001
-0.3509,-0.0099,-0.0602,-0.0052,-0.0045,-0.0004,-0.0002
-0.4272,-0.0616,-0.0309,-0.0029,-0.0012,-0.0001,-0.0000
-0.3730,0.0260,-0.0518,0.0061,-0.0035,0.0004,-0.0002
-0.4211,-0.0364,-0.0336,-0.0032,-0.0012,-0.0001,-0.0000
-0.2993,-0.0003,-0.0800,-0.0016,-0.0067,-0.0003,-0.0004
-0.3533,-0.0080,-0.0601,-0.0037,-0.0039,-0.0002,-0.0002
-0.4060,-0.0009,-0.0391,0.0027,-0.0021,0.0001,-0.0001
-0.3918,0.0153,-0.0454,0.0036,-0.0021,0.0001,-0.0001
-0.3994,0.0014,-0.0416,0.0038,-0.0024,0.0001,-0.0001
-0.2886,0.0005,-0.0826,0.0029,-0.0083,0.0004,-0.0005
-0.3111,-0.0077,-0.0738,-0.0067,-0.0075,-0.0008,-0.0004
-0.3029,0.0002,-0.0787,0.0007,-0.0066,0.0001,-0.0003
-0.3424,0.0003,-0.0643,-0.0014,-0.0044,-0.0001,-0.0002
-0.4403,-0.0225,-0.0244,-0.0021,-0.0016,-0.0000,-0.0001
-0.3765,0.0182,-0.0499,0.0033,-0.0037,0.0002,-0.0002
-0.3419,-0.0053,-0.0649,-0.0024,-0.0041,-0.0002,-0.0001
-0.3289,0.0062,-0.0692,0.0037,-0.0052,0.0003,-0.0002
-0.4040,-0.0321,-0.0405,-0.0037,-0.0018,-0.0002,-0.0000
-0.4202,0.0472,-0.0338,0.0016,-0.0013,0.0001,-0.0000
-0.4074,0.0158,-0.0377,0.0053,-0.0026,0.0002,-0.0001
-0.4076,0.0450,-0.0384,0.0040,-0.0021,0.0002,-0.0001
-0.3964,0.0071,-0.0434,0.0015,-0.0021,0.0001,-0.0001
-0.2721,-0.0019,-0.0889,0.0043,-0.0090,0.0006,-0.0005
-0.3884,-0.0191,-0.0457,-0.0050,-0.0030,-0.0003,-0.0001
-0.2961,0.0014,-0.0807,0.0070,-0.0074,0.0009,-0.0004
-0.3273,0.0003,-0.0687,0.0036,-0.0058,0.0005,-0.0004
-0.3535,0.0044,-0.0603,0.0019,-0.0037,0.0001,-0.0001
-0.3215,-0.0083,-0.0702,-0.0054,-0.0067,-0.0004,-0.0004
-0.3235,0.0101,-0.0698,0.0052,-0.0064,0.0006,-0.0004
-0.3224,0.0072,-0.0700,0.0067,-0.0065,0.0008,-0.0004
-0.4381,0.0322,-0.0245,-0.0043,-0.0022,-0.0001,-0.0002
-0.3053,0.0005,-0.0786,0.0019,-0.0060,0.0002,-0.0002
-0.3846,0.0065,-0.0481,-0.0004,-0.0025,0.0000,-0.0001
-0.3458,-0.0041,-0.0618,-0.0001,-0.0049,-0.0000,-0.0003
-0.4272,-0.0077,-0.0299,-0.0028,-0.0019,-0.0001,-0.0001
-0.4267,0.0238,-0.0298,-0.0002,-0.0021,0.0000,-0.0001
-0.3816,0.0023,-0.0481,-0.0022,-0.0033,-0.0001,-0.0002
-0.3372,-0.0063,-0.0651,-0.0015,-0.0053,-0.0002,-0.0003
-0.2902,0.0005,-0.0823,0.0080,-0.0080,0.0011,-0.0005
-0.3441,-0.0201,-0.0614,-0.0042,-0.0058,-0.0003,-0.0003
-0.4075,-0.0077,-0.0394,-0.0010,-0.0014,-0.0000,-0.0000
-0.3825,-0.0411,-0.0469,-0.0046,-0.0039,-0.0004,-0.0002
-0.2952,-0.0005,-0.0814,-0.0072,-0.0072,-0.0008,-0.0003
-0.4325,-0.0044,-0.0273,0.0015,-0.0020,0.0000,-0.0001
-0.3219,-0.0059,-0.0702,-0.0048,-0.0065,-0.0003,-0.0004
-0.3724,-0.0165,-0.0520,-0.0057,-0.0036,-0.0003,-0.0002
-0.3992,-0.0161,-0.0415,0.0001,-0.0025,-0.0000,-0.0001
