-0.3526,0.0163,-0.0591,0.0038,-0.0047,0.0003,-0.0003
-0.3705,0.0647,-0.0508,0.0068,-0.0047,0.0005,-0.0004
-0.3324,-0.0085,-0.0669,-0.0059,-0.0056,-0.0005,-0.0003
-0.2490,-0.0001,-0.0960,0.0005,-0.0112,0.0003,-0.0008
-0.3844,-0.0217,-0.0484,-0.0023,-0.0023,-0.0001,-0.0000
-0.3346,-0.0016,-0.0650,0.0036,-0.0061,0.0004,-0.0005
-0.2938,-0.0046,-0.0792,-0.0057,-0.0087,-0.0007,-0.0007
-0.3404,-0.0127,-0.0619,-0.0105,-0.0064,-0.0010,-0.0005
-0.2906,0.0016,-0.0813,0.0037,-0.0084,0.0004,-0.0006
-0.2621,0.0038,-0.0938,-0.0072,-0.0089,-0.0009,-0.0004
