5.2414,-0.0808,6.6116,3.0000,-9.1458,4.0698,4.0774,1.1388,1.2650,1.1454
6.0089,-0.6492,6.2250,3.0000,-5.2045,1.2123,7.2454,1.2636,1.2100,0.9498
1.2239,-0.5618,5.8587,3.0000,-4.0193,-1.5295,7.6981,1.2081,1.1217,1.0060
1.5059,-0.3356,4.7860,3.0000,-2.1594,-1.0018,7.4126,1.1670,1.0653,0.7417
1.2960,-0.6577,2.3721,3.0000,-2.5702,0.4578,2.1739,0.7113,0.7172,0.6999
1.8820,0.2054,2.7574,3.0000,-2.7967,1.5303,2.7180,0.8789,0.6559,0.7434
2.3167,0.0421,5.4602,3.0000,-6.6643,1.4903,4.2560,1.0286,1.0824,1.1164
1.8958,0.1193,3.0307,3.0000,-3.1615,-1.8255,2.8998,0.7405,0.6932,0.9489
4.2346,-0.1393,7.0795,3.0000,-6.7351,3.3223,7.4239,1.4365,1.0170,1.1871
7.0029,0.4464,3.1743,3.0000,-1.3061,-0.7007,5.0426,0.9182,0.9178,0.5791
