-0.3833,0.0179,-0.0481,0.0028,-0.0029,0.0002,-0.0001
-0.4119,0.0681,-0.0367,0.0035,-0.0019,0.0001,-0.0001
-0.3626,-0.0105,-0.0561,-0.0045,-0.0037,-0.0003,-0.0002
-0.2714,0.0019,-0.0888,-0.0009,-0.0093,0.0002,-0.0006
-0.4144,-0.0231,-0.0366,-0.0014,-0.0012,-0.0001,-0.0000
-0.3658,-0.0003,-0.0544,0.0025,-0.0039,0.0002,-0.0002
-0.3214,-0.0059,-0.0705,-0.0051,-0.0064,-0.0005,-0.0004
-0.3658,-0.0166,-0.0538,-0.0081,-0.0043,-0.0006,-0.0003
-0.3225,0.0029,-0.0706,0.0029,-0.0061,0.0003,-0.0004
-0.2790,0.0025,-0.0876,-0.0065,-0.0079,-0.0008,-0.0004
