-0.3492,0.0207,-0.0600,0.0088,-0.0052,0.0008,-0.0003
-0.3291,0.0100,-0.0683,0.0109,-0.0057,0.0010,-0.0003
-0.3925,0.0128,-0.0446,0.0036,-0.0025,0.0002,-0.0001
-0.3223,0.0060,-0.0698,0.0058,-0.0067,0.0004,-0.0004
-0.3337,-0.0145,-0.0657,-0.0103,-0.0060,-0.0010,-0.0003
-0.4464,0.0544,-0.0231,0.0013,-0.0006,0.0000,-0.0000
-0.3627,-0.0206,-0.0549,-0.0079,-0.0045,-0.0006,-0.0002
-0.3185,0.0004,-0.0727,0.0003,-0.0059,-0.0000,-0.0004
-0.3881,0.0096,-0.0453,-0.0007,-0.0032,-0.0000,-0.0002
-0.3633,0.0095,-0.0566,0.0025,-0.0033,0.0002,-0.0001
