2.3752,-0.8694,5.4723,3.0000,-5.3041,-1.9101,5.6405,0.9680,1.1155,1.1412
3.0877,-0.9387,7.1315,3.0000,-6.9235,-2.5912,7.3395,1.2837,0.9943,1.3797
1.8024,-0.7121,2.1338,3.0000,-2.9831,0.3010,1.2845,0.5410,0.7101,0.7493
6.3470,0.1385,3.1671,3.0000,-1.7378,-1.6735,4.5964,1.0118,0.6663,0.7407
3.0210,-0.1007,6.1689,3.0000,-4.2248,-2.1736,8.1130,1.3640,0.9305,1.0958
2.8644,0.7483,4.0668,3.0000,-6.0296,1.3414,2.1040,0.7664,0.9375,1.0597
7.3752,0.5868,4.2497,3.0000,-5.1321,2.0259,3.3672,0.9709,0.9048,0.9717
3.6603,-0.9280,7.2112,3.0000,-7.1045,-1.5395,7.3179,1.2598,1.0994,1.3398
2.7475,-0.4412,3.1783,3.0000,-3.5084,-0.0071,2.8481,0.7714,0.8329,0.8571
2.6186,0.5735,2.2979,3.0000,-1.9381,1.0540,2.6578,0.8374,0.6442,0.5888
1.1980,0.2771,6.4993,3.0000,-8.2038,1.7689,4.7949,1.1180,1.0895,1.3041
5.2668,0.9959,5.7270,3.0000,-7.2340,-0.4243,4.2200,0.9276,1.0912,1.2628
3.9661,0.7820,5.6047,3.0000,-6.6196,0.4638,4.5898,0.9673,1.1947,1.0978
2.1657,-0.7947,6.1645,3.0000,-5.7700,-4.1459,6.5591,1.0619,1.0516,1.3004
3.2652,0.2507,4.0762,3.0000,-3.8310,0.4647,4.3214,1.0370,0.7967,0.9408
5.3267,-0.0616,2.6977,3.0000,-3.0709,0.4620,2.3245,0.7794,0.6193,0.8523
6.6333,-0.5333,2.8004,3.0000,-3.5647,0.9325,2.0361,0.7221,0.8017,0.7865
7.2281,0.8913,6.9891,3.0000,-8.9895,1.8292,4.9887,1.1435,1.1138,1.3789
7.3116,0.0807,6.0629,3.0000,-6.9053,0.7281,5.2205,1.1064,1.0867,1.2061
5.5129,-0.4362,7.4484,3.0000,-7.4403,3.0907,7.4566,1.4508,0.9575,1.3116
2.5510,-0.5376,4.4904,3.0000,-3.7424,-1.3670,5.2385,0.9973,0.9564,0.9743
5.4900,0.5035,6.1930,3.0000,-6.1961,-0.0158,6.1898,1.1027,1.2270,1.1050
7.6703,0.5065,5.8742,3.0000,-7.9470,0.1102,3.8015,0.8801,1.1773,1.2566
2.7715,-0.8702,5.5537,3.0000,-5.0414,-1.3662,6.0660,1.2233,0.8057,1.1790
7.7789,-0.5788,3.9723,3.0000,-4.3978,-3.4929,3.5469,0.7625,0.7861,1.1530
2.2350,0.5488,4.3406,3.0000,-5.6484,2.8435,3.0328,0.9733,0.9099,0.9940
5.5306,0.1023,7.7572,3.0000,-9.3472,-1.4875,6.1672,1.1635,1.1113,1.5328
2.0349,0.8945,3.2633,3.0000,-3.6054,0.3080,2.9212,0.7581,0.9418,0.7847
2.4093,-0.3139,2.2035,3.0000,-2.3935,0.0385,2.0135,0.6410,0.7165,0.6918
4.2100,0.6386,3.6432,3.0000,-3.3467,-2.4545,3.9397,0.8825,0.7359,0.9995
