-0.3944,-0.0110,-0.0425,-0.0045,-0.0033,-0.0003,-0.0002
-0.4241,-0.0696,-0.0312,-0.0031,-0.0019,-0.0002,-0.0001
-0.3458,-0.0092,-0.0623,-0.0038,-0.0047,-0.0003,-0.0002
-0.3659,-0.0043,-0.0552,0.0005,-0.0034,0.0000,-0.0001
-0.3237,0.0054,-0.0697,0.0107,-0.0063,0.0011,-0.0004
-0.3728,-0.0238,-0.0524,-0.0068,-0.0032,-0.0004,-0.0001
-0.3304,0.0006,-0.0676,0.0043,-0.0056,0.0005,-0.0004
-0.3837,-0.0225,-0.0468,-0.0036,-0.0036,-0.0002,-0.0002
-0.4208,-0.0281,-0.0338,-0.0027,-0.0012,-0.0001,-0.0000
-0.3939,0.0346,-0.0436,0.0070,-0.0027,0.0003,-0.0001
-0.3836,0.0083,-0.0479,0.0028,-0.0029,0.0002,-0.0002
-0.4391,0.0623,-0.0247,-0.0012,-0.0018,0.0000,-0.0001
-0.3770,-0.0018,-0.0495,-0.0038,-0.0037,-0.0004,-0.0003
-0.3385,-0.0049,-0.0658,-0.0045,-0.0046,-0.0004,-0.0002
-0.3637,0.0027,-0.0566,0.0014,-0.0031,0.0001,-0.0001
-0.3885,-0.0304,-0.0455,-0.0008,-0.0030,-0.0001,-0.0002
-0.4228,0.0191,-0.0323,0.0018,-0.0016,0.0001,-0.0001
-0.3587,0.0207,-0.0573,0.0093,-0.0042,0.0007,-0.0002
-0.3930,0.0086,-0.0454,0.0017,-0.0018,0.0001,-0.0000
-0.3468,0.0050,-0.0629,0.0055,-0.0040,0.0004,-0.0001
-0.3417,0.0102,-0.0633,0.0056,-0.0052,0.0004,-0.0003
-0.3097,0.0009,-0.0771,-0.0035,-0.0057,-0.0003,-0.0002
-0.2846,0.0023,-0.0831,-0.0114,-0.0091,-0.0014,-0.0006
-0.3400,0.0166,-0.0634,0.0066,-0.0056,0.0007,-0.0003
-0.4064,0.0312,-0.0395,0.0039,-0.0017,0.0002,-0.0000
-0.4190,-0.0271,-0.0346,-0.0030,-0.0012,-0.0001,-0.0000
-0.3017,0.0021,-0.0777,-0.0075,-0.0074,-0.0010,-0.0006
-0.3394,-0.0176,-0.0632,-0.0086,-0.0059,-0.0009,-0.0004
-0.2870,0.0027,-0.0834,-0.0089,-0.0083,-0.0011,-0.0005
-0.4188,-0.0630,-0.0338,-0.0015,-0.0017,-0.0001,-0.0001
-0.2884,0.0021,-0.0802,0.0149,-0.0099,0.0018,-0.0007
-0.2851,0.0023,-0.0834,-0.0089,-0.0088,-0.0012,-0.0005
-0.3860,0.0235,-0.0477,0.0056,-0.0024,0.0003,-0.0001
-0.2975,0.0034,-0.0796,-0.0076,-0.0074,-0.0011,-0.0006
-0.4090,0.0180,-0.0369,-0.0035,-0.0026,-0.0001,-0.0002
-0.4293,-0.0235,-0.0297,-0.0030,-0.0014,-0.0001,-0.0000
-0.3867,0.0255,-0.0466,0.0022,-0.0029,0.0002,-0.0001
-0.3265,-0.0050,-0.0693,-0.0101,-0.0058,-0.0009,-0.0003
-0.4242,0.0390,-0.0318,0.0013,-0.0015,0.0001,-0.0000
-0.3202,-0.0033,-0.0709,-0.0013,-0.0065,-0.0001,-0.0004
-0.3555,-0.0091,-0.0590,-0.0045,-0.0040,-0.0003,-0.0002
-0.2690,-0.0010,-0.0897,0.0031,-0.0095,-0.0000,-0.0006
-0.3782,-0.0095,-0.0502,-0.0021,-0.0030,-0.0001,-0.0002
-0.3575,0.0135,-0.0586,0.0070,-0.0036,0.0005,-0.0001
-0.4241,-0.0195,-0.0318,-0.0002,-0.0016,-0.0000,-0.0001
-0.3721,0.0204,-0.0526,0.0053,-0.0032,0.0004,-0.0001
-0.4455,0.0020,-0.0232,0.0013,-0.0009,-0.0000,-0.0000
-0.4048,-0.0365,-0.0397,-0.0039,-0.0020,-0.0002,-0.0001
-0.3402,0.0038,-0.0641,0.0056,-0.0050,0.0003,-0.0004
-0.4448,0.0185,-0.0239,-0.0000,-0.0006,0.0000,-0.0000
-0.2724,-0.0032,-0.0899,0.0043,-0.0083,0.0005,-0.0004
-0.3620,0.0222,-0.0563,0.0087,-0.0039,0.0006,-0.0002
