-0.4431,0.0046,-0.0228,0.0016,-0.0019,0.0000,-0.0001
-0.4200,0.0977,-0.0327,-0.0006,-0.0021,0.0000,-0.0002
-0.3323,0.0065,-0.0664,0.0006,-0.0059,-0.0000,-0.0004
-0.3216,0.0013,-0.0718,0.0006,-0.0055,-0.0001,-0.0003
-0.3575,-0.0063,-0.0589,-0.0012,-0.0035,-0.0001,-0.0001
-0.3569,-0.0072,-0.0576,-0.0030,-0.0043,-0.0002,-0.0004
-0.3528,-0.0172,-0.0599,-0.0068,-0.0042,-0.0005,-0.0002
-0.3807,-0.0239,-0.0489,-0.0058,-0.0032,-0.0003,-0.0001
-0.3929,-0.0201,-0.0427,-0.0060,-0.0035,-0.0004,-0.0003
-0.2864,-0.0008,-0.0828,-0.0047,-0.0087,-0.0007,-0.0006
-0.3546,0.0071,-0.0582,-0.0027,-0.0047,-0.0003,-0.0003
-0.3304,-0.0050,-0.0683,-0.0029,-0.0053,-0.0002,-0.0002
-0.4200,-0.0013,-0.0323,-0.0009,-0.0024,-0.0000,-0.0002
-0.3084,0.0020,-0.0752,0.0051,-0.0072,0.0008,-0.0005
-0.3403,0.0029,-0.0661,0.0020,-0.0038,0.0001,-0.0001
-0.3659,0.0176,-0.0549,0.0057,-0.0036,0.0004,-0.0001
-0.3595,0.0047,-0.0566,0.0057,-0.0043,0.0005,-0.0003
-0.3074,0.0044,-0.0758,0.0068,-0.0072,0.0008,-0.0004
-0.3349,0.0069,-0.0669,0.0054,-0.0049,0.0005,-0.0002
-0.3372,-0.0098,-0.0645,-0.0029,-0.0057,-0.0000,-0.0004
-0.3909,-0.0282,-0.0434,-0.0018,-0.0036,0.0000,-0.0003
-0.3749,0.0253,-0.0517,0.0059,-0.0030,0.0004,-0.0001
-0.3318,0.0057,-0.0679,0.0039,-0.0051,0.0003,-0.0002
-0.3457,-0.0047,-0.0632,-0.0015,-0.0042,-0.0001,-0.0002
-0.4353,0.0167,-0.0271,-0.0004,-0.0013,0.0000,-0.0000
-0.4151,0.0122,-0.0338,0.0026,-0.0028,0.0002,-0.0002
-0.4298,-0.0007,-0.0295,-0.0000,-0.0013,0.0000,-0.0000
-0.2958,0.0003,-0.0817,-0.0001,-0.0067,0.0001,-0.0003
-0.4199,0.0445,-0.0332,0.0046,-0.0019,0.0002,-0.0001
-0.3009,0.0004,-0.0802,0.0049,-0.0063,0.0005,-0.0003
-0.4323,-0.0541,-0.0283,0.0004,-0.0014,-0.0001,-0.0001
-0.4066,-0.0054,-0.0385,0.0028,-0.0023,0.0001,-0.0001
-0.2807,0.0013,-0.0867,-0.0038,-0.0081,-0.0004,-0.0004
-0.4085,0.0455,-0.0377,0.0023,-0.0023,0.0002,-0.0001
