-0.7493,0.1077,-0.2391,-0.0075,-0.0198,-0.0012,-0.0007
-0.6060,-0.0074,-0.1168,0.0005,-0.0039,0.0001,-0.0001
-1.1092,-0.5425,-0.4562,-0.0040,-0.0773,0.0144,-0.0092
-0.7109,0.1293,-0.0767,-0.0114,-0.0042,-0.0008,-0.0001
-0.6228,-0.0396,-0.0653,0.0038,-0.0021,0.0002,-0.0000
-0.7886,0.0473,-0.4350,-0.0080,-0.0590,0.0005,-0.0040
-1.0304,0.4121,-0.3080,-0.0164,-0.0362,-0.0075,-0.0030
-0.7894,0.0121,-0.4409,0.0069,-0.0571,-0.0019,-0.0038
-1.0226,-0.0216,-0.1815,0.0035,-0.0178,-0.0003,-0.0008
-1.0159,0.0474,-0.1495,-0.0036,-0.0135,-0.0005,-0.0005
-0.5755,-0.0659,-0.0511,0.0064,-0.0018,0.0003,-0.0000
-0.7105,0.2397,-0.5963,0.0156,-0.1266,-0.0093,-0.0136
-0.8190,-0.2538,-0.3910,0.0095,-0.0479,0.0049,-0.0031
-0.5623,0.0272,-0.0564,-0.0027,-0.0014,-0.0001,-0.0000
-0.8338,-0.4307,-0.4827,-0.0059,-0.0746,0.0128,-0.0073
-0.7189,0.1517,-0.3583,-0.0068,-0.0373,-0.0027,-0.0018
-0.7979,0.1732,-0.2079,-0.0126,-0.0156,-0.0018,-0.0006
-1.0078,0.1278,-0.2391,-0.0050,-0.0282,-0.0024,-0.0016
-1.1551,-0.1289,-0.3357,0.0106,-0.0576,0.0010,-0.0046
-0.6533,-0.0899,-0.4861,-0.0015,-0.0787,0.0029,-0.0057
-0.6604,-0.0222,-0.1848,0.0015,-0.0093,0.0003,-0.0002
-1.0863,-0.3686,-0.2667,0.0163,-0.0317,0.0064,-0.0025
-0.8245,0.0759,-0.1832,-0.0041,-0.0139,-0.0012,-0.0005
-1.0127,0.3776,-0.2249,-0.0200,-0.0225,-0.0057,-0.0018
-1.1115,-0.0139,-0.4291,-0.0006,-0.0954,0.0005,-0.0097
-0.7823,-0.0850,-0.1155,0.0069,-0.0066,0.0007,-0.0002
-0.6911,0.1042,-0.5082,0.0001,-0.0848,-0.0029,-0.0066
-0.8412,0.2339,-0.2407,-0.0142,-0.0218,-0.0032,-0.0011
-1.0179,0.5447,-0.4120,-0.0034,-0.0571,-0.0135,-0.0064
-0.5261,-0.0245,-0.0898,0.0023,-0.0025,0.0001,-0.0000
-0.6835,-0.0037,-0.1016,0.0006,-0.0041,-0.0001,-0.0001
-1.0799,-0.2535,-0.2775,0.0025,-0.0337,0.0065,-0.0028
-1.1419,-0.5317,-0.4303,-0.0065,-0.0728,0.0146,-0.0088
